,0
1499,1_02158_01
1500,3_00221_01
1501,1_01049_04
1502,2_02830_01
1503,0_00034_01
1504,3_02327_02
1505,2_00048_01
1506,2_01476_02
1507,2_01078_02
1508,2_00773_03
1509,0_00755_03
1510,3_02512_03
1511,1_02250_02
1512,3_02381_01
1513,1_00491_03
1514,0_01542_01
1515,0_00423_01
1516,0_02186_02
1517,0_02270_03
1518,3_00414_01
1519,2_01866_01
1520,0_01455_03
1521,2_01920_04
1522,3_02900_04
1523,1_02462_01
1524,2_01204_01
1525,0_01728_04
1526,0_02519_01
1527,3_00371_03
1528,3_01048_02
1529,2_02278_03
1530,2_02059_04
1531,1_02125_03
1532,0_01912_01
1533,1_01267_01
1534,2_00179_03
1535,1_00492_01
1536,3_02340_02
1537,1_00390_02
1538,3_00508_01
1539,0_00172_02
1540,0_00281_02
1541,3_01625_03
1542,3_01630_03
1543,3_02407_01
1544,0_02038_01
1545,3_02764_01
1546,0_02507_02
1547,2_00934_01
1548,3_01271_02
1549,0_00285_04
1550,1_01085_04
1551,3_00591_02
1552,3_00820_02
1553,2_02527_02
1554,0_00742_01
1555,1_01509_01
1556,1_01933_04
1557,3_02300_03
1558,1_02266_01
1559,0_01999_01
1560,3_00125_02
1561,3_01669_01
1562,2_00203_03
1563,1_02171_01
1564,3_02497_04
1565,1_00799_01
1566,3_01383_03
1567,1_00920_02
1568,1_00560_04
1569,3_02620_03
1570,2_02085_01
1571,2_00412_04
1572,2_00873_01
1573,3_00281_01
1574,0_00857_03
1575,1_00908_05
1576,2_02886_04
1577,0_00251_02
1578,1_02456_01
1579,0_02136_04
1580,3_02466_01
1581,1_00453_04
1582,1_02304_02
1583,2_01398_03
1584,3_01143_01
1585,2_02722_03
1586,0_02301_01
1587,3_01832_01
1588,2_00950_04
1589,3_02801_02
1590,3_00331_04
1591,1_02087_01
1592,3_01347_01
1593,2_00537_02
1594,2_01070_03
1595,1_02235_02
1596,1_00251_02
1597,2_02521_01
1598,0_00553_01
1599,1_00327_03
1600,3_02889_04
1601,1_01768_01
1602,0_02813_05
1603,0_02468_04
1604,2_02465_04
1605,3_01190_02
1606,0_02174_02
1607,1_01593_02
1608,3_02493_02
1609,1_02039_03
1610,3_02902_04
1611,2_01246_03
1612,2_01180_02
1613,3_02341_03
1614,0_02960_02
1615,0_02207_01
1616,1_02204_05
1617,2_00228_01
1618,2_02197_02
1619,0_02581_04
1620,0_01246_02
1621,0_01876_02
1622,0_01475_03
1623,0_01897_02
1624,1_01595_05
1625,1_00047_02
1626,3_02569_04
1627,0_02519_02
1628,0_02802_04
1629,2_02488_01
1630,1_00075_03
1631,1_02126_03
1632,2_02790_02
1633,2_01049_01
1634,1_02451_02
1635,0_00052_01
1636,2_00210_01
1637,0_01758_01
1638,2_01576_02
1639,2_01992_05
1640,2_00162_03
1641,3_00505_03
1642,0_02865_03
1643,1_01610_01
1644,3_00232_01
1645,1_02425_05
1646,0_00426_06
1647,0_01973_01
1648,0_01209_01
1649,2_01610_01
1650,3_02238_04
1651,0_00228_02
1652,0_01073_01
1653,3_00189_04
1654,1_02273_03
1655,0_02606_02
1656,1_02173_02
1657,0_02883_05
1658,1_01573_03
1659,3_01000_01
1660,1_01157_05
1661,2_01103_03
1662,2_02755_04
1663,3_02591_04
1664,2_02210_02
1665,1_00650_01
1666,2_02718_01
1667,1_00909_04
1668,1_00577_03
1669,1_00350_02
1670,2_01191_01
1671,1_02338_02
1672,3_01207_04
1673,2_02268_02
1674,2_02731_03
1675,2_02538_01
1676,3_02099_01
1677,2_01732_04
1678,3_02798_02
1679,2_01932_03
1680,0_01596_01
1681,3_00037_02
1682,1_00117_03
1683,1_01114_03
1684,2_00285_01
1685,2_01032_03
1686,0_02767_03
1687,2_00406_02
1688,0_01612_01
1689,1_02270_01
1690,1_01707_02
1691,2_02731_02
1692,2_01362_02
1693,2_01519_02
1694,2_01371_02
1695,2_00913_01
1696,2_02762_01
1697,3_00686_01
1698,1_02309_05
1699,0_01853_02
1700,3_02043_02
1701,3_02855_02
1702,0_01812_03
1703,0_01085_03
1704,3_01621_02
1705,3_01856_05
1706,2_02256_01
1707,3_00674_04
1708,2_02854_04
1709,2_02431_04
1710,1_01611_04
1711,2_00016_03
1712,3_00631_01
1713,0_00200_02
1714,1_02454_02
1715,2_00305_01
1716,1_00039_05
1717,1_01534_02
1718,0_01222_03
1719,3_02198_01
1720,2_00155_01
1721,3_01736_01
1722,3_00544_03
1723,1_00302_02
1724,3_01925_04
1725,0_01099_01
1726,3_01359_01
1727,0_02420_05
1728,2_02024_02
1729,3_00370_03
1730,3_02559_02
1731,0_01506_03
1732,3_00077_04
1733,0_00081_02
1734,2_00879_01
1735,0_02930_01
1736,0_02048_01
1737,3_01404_01
1738,2_02415_03
1739,3_00071_02
1740,1_01016_03
1741,2_01387_04
1742,1_00436_01
1743,2_00589_03
1744,1_01799_02
1745,1_01079_01
1746,2_02083_03
1747,1_01169_01
1748,0_00331_04
1749,3_01369_03
1750,1_01113_01
1751,0_02568_02
1752,2_02229_02
1753,3_02153_02
1754,2_00935_02
1755,0_00897_04
1756,2_02211_01
1757,0_02117_05
1758,2_01572_01
1759,0_01205_05
1760,3_01797_01
1761,3_02470_07
1762,0_01506_04
1763,0_01745_03
1764,2_01896_02
1765,3_00990_03
1766,2_02643_03
1767,3_01309_03
1768,1_01335_03
1769,0_02911_04
1770,1_00768_01
1771,0_01247_03
1772,0_00996_04
1773,3_01454_02
1774,3_01672_02
1775,0_00912_02
1776,2_00950_05
1777,0_00750_03
1778,3_01120_02
1779,2_00857_02
1780,2_02520_05
1781,3_00945_01
1782,3_01375_03
1783,0_00320_03
1784,3_02733_01
1785,2_01318_02
1786,0_02600_04
1787,1_00993_04
1788,2_02381_01
1789,0_02608_04
1790,3_02203_01
1791,3_01168_03
1792,1_00251_01
1793,0_01293_01
1794,2_02233_02
1795,0_02985_03
1796,1_00173_03
1797,1_01026_01
1798,3_01716_05
1799,3_00592_04
1800,3_00932_02
1801,2_00231_03
1802,1_01391_02
1803,2_00308_02
1804,0_02836_02
1805,2_00403_03
1806,0_02128_03
1807,0_01409_02
1808,2_01373_01
1809,3_01307_06
1810,3_02869_04
1811,3_02883_05
1812,1_00019_01
1813,1_01310_03
1814,1_00713_03
1815,3_02253_03
1816,0_00516_01
1817,3_00596_03
1818,0_01346_05
1819,1_00981_06
1820,2_02902_04
1821,0_02378_03
1822,2_02109_01
1823,3_00124_02
1824,2_00771_02
1825,0_01962_01
1826,2_01215_01
1827,0_01242_03
1828,2_02294_04
1829,2_01748_05
1830,2_02692_01
1831,2_02656_04
1832,0_00827_03
1833,2_02209_03
1834,2_00007_02
1835,0_01321_03
1836,3_00766_02
1837,2_00749_03
1838,3_02742_01
1839,3_01251_01
1840,2_01699_02
1841,3_02065_02
1842,1_00904_02
1843,1_00458_01
1844,2_00459_04
1845,3_01917_03
1846,1_02151_02
1847,2_00157_02
1848,0_02618_03
1849,3_00420_04
1850,3_02617_01
1851,0_00151_02
1852,0_02929_02
1853,1_02311_01
1854,0_01668_03
1855,2_00859_01
1856,2_00667_01
1857,3_02358_02
1858,3_02982_01
1859,2_02775_01
1860,1_01360_02
1861,1_01889_03
1862,0_01680_02
1863,0_01738_02
1864,2_01924_01
1865,1_02347_02
1866,3_01150_04
1867,2_01140_03
1868,3_02093_03
1869,3_00499_03
1870,1_00658_03
1871,1_00679_03
1872,2_00459_01
1873,0_00432_01
1874,1_00990_07
1875,1_01145_02
1876,1_00747_01
1877,0_00923_01
1878,3_00782_04
1879,1_01650_01
1880,2_02726_02
1881,3_00580_01
1882,1_00266_01
1883,2_02722_01
1884,2_01185_02
1885,3_00659_01
1886,1_01498_02
1887,1_02055_04
1888,3_01370_02
1889,3_00830_01
1890,1_01154_02
1891,2_02049_02
1892,0_00444_02
1893,0_00286_02
1894,2_02082_02
1895,2_02549_02
1896,0_02910_05
1897,0_02888_01
1898,0_02581_01
1899,3_01984_01
1900,1_02019_03
1901,0_02309_03
1902,2_01729_01
1903,3_00776_01
1904,0_01765_03
1905,3_01742_01
1906,2_01326_05
1907,3_01581_02
1908,0_02702_03
1909,2_00871_04
1910,2_01962_05
1911,0_02167_01
1912,3_02966_05
1913,0_02037_03
1914,1_00685_05
1915,0_01424_04
1916,3_02944_01
1917,2_02499_02
1918,2_02686_03
1919,3_02108_02
1920,1_02163_01
1921,2_01092_01
1922,0_00345_02
1923,2_00889_01
1924,0_01802_04
1925,0_01383_02
1926,0_02502_02
1927,1_02174_02
1928,0_02815_01
1929,2_02223_03
1930,0_02474_01
1931,0_01328_01
1932,2_01970_02
1933,0_02953_03
1934,1_02470_03
1935,3_00102_03
1936,0_02822_04
1937,0_01442_04
1938,1_01384_03
1939,3_00355_02
1940,0_01065_04
1941,2_00462_03
1942,0_02699_04
1943,1_02392_01
1944,3_02340_01
1945,3_01707_03
1946,1_00882_01
1947,3_01192_03
1948,1_01571_02
1949,1_00128_04
1950,3_01679_02
1951,1_00100_05
1952,3_01074_01
1953,0_02925_02
1954,3_02168_03
1955,1_00031_02
1956,0_01342_02
1957,1_02026_02
1958,2_00931_01
1959,0_00201_03
1960,1_01089_01
1961,0_00719_06
1962,1_01822_03
1963,3_02412_02
1964,0_01522_03
1965,3_01777_01
1966,0_00661_02
1967,1_00871_01
1968,3_01576_04
1969,1_01158_06
1970,2_00476_03
1971,2_01928_03
1972,0_02687_02
1973,3_02320_01
1974,1_00169_03
1975,3_02298_03
1976,0_00204_01
1977,3_02111_01
1978,0_00514_01
1979,0_00613_02
1980,2_02519_01
1981,3_02852_03
1982,2_00300_04
1983,2_01195_04
1984,0_00715_05
1985,3_01850_03
1986,0_00199_02
1987,1_01197_04
1988,0_00716_04
1989,0_00130_01
1990,1_00103_01
1991,1_00595_06
1992,2_02807_03
1993,0_01090_01
1994,0_00173_03
1995,2_02462_01
1996,0_00852_01
1997,0_01725_03
1998,2_02689_02
1999,3_00572_03
2000,0_01591_02
2001,0_01591_04
2002,2_01411_01
2003,0_02859_03
2004,1_00884_02
2005,0_00521_02
2006,0_02022_05
2007,0_00941_03
2008,2_00161_04
2009,2_00747_01
2010,3_01984_02
2011,1_00456_02
2012,0_00575_04
2013,1_00971_03
2014,0_01085_04
2015,0_02575_01
2016,2_00841_01
2017,2_02919_01
2018,2_01262_03
2019,2_02201_01
2020,0_02540_02
2021,0_01094_04
2022,0_02615_02
2023,0_01047_05
2024,1_01473_01
2025,3_01430_02
2026,2_01749_04
2027,3_02902_01
2028,3_02551_02
2029,1_00257_01
2030,2_00870_05
2031,0_02014_02
2032,3_02597_03
2033,0_01112_01
2034,0_01594_04
2035,2_00842_01
2036,3_02725_03
2037,0_02149_05
2038,0_02110_02
2039,0_02052_03
2040,3_02959_03
2041,3_01055_03
2042,2_01417_02
2043,3_00504_03
2044,0_01133_01
2045,2_01505_01
2046,1_01679_01
2047,3_01446_04
2048,2_00896_04
2049,0_00850_03
2050,2_02353_04
2051,2_01990_06
2052,0_01091_01
2053,2_01537_03
2054,1_00141_04
2055,3_01802_02
2056,3_01676_03
2057,1_00958_01
2058,1_01961_01
2059,2_00538_02
2060,1_00142_03
2061,1_00460_02
2062,2_01907_03
2063,0_02916_03
2064,3_01665_04
2065,1_01149_03
2066,0_01168_02
2067,1_00014_02
2068,2_01257_02
2069,1_01821_02
2070,0_02906_03
2071,0_02670_03
2072,0_00797_04
2073,0_02748_01
2074,2_01822_05
2075,3_00528_01
2076,2_01533_03
2077,1_01201_04
2078,0_02518_04
2079,1_02341_02
2080,2_02684_02
2081,0_00679_01
2082,1_00380_05
2083,1_01039_03
2084,2_01854_03
2085,0_01995_02
2086,1_02234_01
2087,2_00754_04
2088,0_02878_03
2089,1_00078_02
2090,1_01002_02
2091,3_02687_03
2092,1_01000_01
2093,0_00201_02
2094,1_02054_02
2095,0_02013_03
2096,1_00562_04
2097,3_00180_03
2098,2_01765_04
2099,2_02583_04
2100,1_00771_06
2101,1_02173_04
2102,2_01368_03
2103,3_00049_04
2104,3_02951_01
2105,0_00180_02
2106,1_02124_01
2107,2_01411_02
2108,2_01709_04
2109,1_02393_04
2110,2_00693_02
2111,3_02386_03
2112,3_01191_02
2113,3_01406_02
2114,2_02747_02
2115,0_00670_01
2116,1_01541_03
2117,0_00174_04
2118,1_01488_02
2119,3_01831_03
2120,2_01036_01
2121,0_02847_03
2122,2_02132_02
2123,1_01892_01
2124,3_01465_04
2125,0_02599_01
2126,3_00632_01
2127,1_01619_05
2128,2_02493_03
2129,0_02313_01
2130,0_00113_02
2131,1_01497_04
2132,3_01491_03
2133,0_00913_03
2134,1_00133_01
2135,1_00809_01
2136,3_01390_01
2137,0_00054_01
2138,2_02238_01
2139,0_00150_04
2140,1_01566_01
2141,0_02459_02
2142,1_01501_03
2143,0_02681_03
2144,0_00998_02
2145,3_02775_03
2146,2_00882_03
2147,1_02143_03
2148,3_02830_02
2149,1_00487_02
2150,3_00595_03
2151,3_00019_03
2152,2_00652_03
2153,2_02201_03
2154,3_01933_04
2155,1_00325_02
2156,0_02698_02
2157,2_01066_03
2158,0_02559_04
2159,1_00766_03
2160,1_02274_03
2161,3_01808_04
2162,0_00160_01
2163,2_02222_01
2164,1_00982_01
2165,1_01701_02
2166,3_00951_05
2167,1_00800_02
2168,2_01357_01
2169,2_02787_03
2170,0_00454_03
2171,0_01044_04
2172,0_00824_02
2173,2_00420_02
2174,3_02983_02
2175,2_00498_02
2176,2_00691_04
2177,1_02173_03
2178,1_01267_02
2179,0_01804_04
2180,0_00228_01
2181,0_02682_02
2182,0_02500_03
2183,3_00862_02
2184,0_00475_03
2185,1_01364_01
2186,0_01198_02
2187,1_00564_03
2188,1_02140_02
2189,2_02591_01
2190,2_02641_02
2191,2_00143_01
2192,2_00255_04
2193,2_00628_02
2194,1_00559_01
2195,3_00983_02
2196,0_02441_01
2197,1_00478_04
2198,1_01125_02
2199,0_00682_04
2200,1_01333_03
2201,3_00060_05
2202,1_01427_05
2203,1_02290_04
2204,0_00140_03
2205,3_00807_04
2206,1_01761_03
2207,0_01120_03
2208,0_02768_02
2209,3_01051_03
2210,1_00419_03
2211,3_00385_03
2212,1_01899_02
2213,0_00673_02
2214,3_01718_01
2215,1_01071_02
2216,3_02655_01
2217,3_01733_02
2218,1_01060_01
2219,0_00300_03
2220,1_00197_01
2221,1_02144_03
2222,3_02270_01
2223,2_01402_02
2224,2_02603_05
2225,0_01951_02
2226,0_02853_02
2227,0_01063_01
2228,1_02308_02
2229,2_02766_02
2230,2_01705_03
2231,2_01006_04
2232,1_01613_02
2233,2_01254_03
2234,0_00198_04
2235,3_01432_03
2236,0_02821_03
2237,0_01706_02
2238,2_00274_04
2239,2_02136_02
2240,3_01468_06
2241,1_02159_03
2242,3_01664_03
2243,3_00522_02
2244,3_01603_02
2245,3_00572_01
2246,0_01321_01
2247,3_02427_03
2248,1_01155_02
2249,3_01599_03
2250,2_00942_04
2251,0_00119_03
2252,2_01403_02
2253,2_01557_01
2254,3_00575_04
2255,3_01323_01
2256,3_02561_01
2257,2_02166_02
2258,0_02924_01
2259,3_02970_02
2260,3_00216_03
2261,2_01471_01
2262,0_01101_04
2263,0_02266_02
2264,3_00489_03
2265,2_01499_02
2266,0_02151_04
2267,2_01125_03
2268,2_01696_02
2269,3_00878_02
2270,0_00337_03
2271,0_00082_01
2272,0_02536_01
2273,0_00283_03
2274,1_02376_02
2275,3_01178_01
2276,0_01483_01
2277,2_00885_01
2278,0_00121_01
2279,0_02247_03
2280,0_00390_03
2281,3_00902_06
2282,2_00247_03
2283,1_01072_03
2284,2_00790_02
2285,2_00073_02
2286,2_02354_02
2287,1_01448_02
2288,1_02059_01
2289,3_01486_03
2290,2_02589_03
2291,1_00711_03
2292,2_02279_01
2293,2_02234_01
2294,3_00013_01
2295,0_00992_02
2296,1_00892_01
2297,2_01241_03
2298,1_00536_03
2299,2_01018_03
2300,2_01821_02
2301,1_01562_02
2302,2_02532_02
2303,0_01776_01
2304,3_00556_02
2305,3_01059_02
2306,1_01706_03
2307,2_00129_03
2308,3_02251_01
2309,1_00044_02
2310,3_02181_02
2311,0_02448_02
2312,0_00947_01
2313,2_01381_03
2314,1_01188_04
2315,2_00869_02
2316,3_02337_02
2317,0_01025_02
2318,3_01489_03
2319,3_02790_02
2320,1_00747_06
2321,0_02240_02
2322,2_01670_03
2323,1_02465_02
2324,1_00501_04
2325,3_02673_04
2326,0_00623_04
2327,1_01321_03
2328,3_01073_05
2329,2_01734_04
2330,3_02441_03
2331,2_02230_04
2332,0_02309_01
2333,1_01347_02
2334,0_01082_01
2335,2_01652_03
2336,3_02425_02
2337,1_00594_04
2338,3_01383_01
2339,3_02141_01
2340,3_02655_02
2341,0_02296_02
2342,1_00727_01
2343,3_00602_02
2344,0_02062_03
2345,0_02249_02
2346,0_01966_02
2347,3_01147_03
2348,0_02705_01
2349,0_00547_05
2350,2_01425_04
2351,2_00228_03
2352,2_02931_02
2353,1_00149_03
2354,1_02127_04
2355,3_01644_02
2356,2_01700_01
2357,0_01485_02
2358,1_01059_06
2359,3_02457_01
2360,0_02031_04
2361,1_01326_04
2362,2_02367_01
2363,3_00050_02
2364,2_01040_01
2365,2_02745_02
2366,1_01953_04
2367,3_01226_01
2368,3_01787_02
2369,2_01146_02
2370,2_00004_03
2371,0_02153_03
2372,3_02479_01
2373,1_01056_05
2374,2_02924_01
2375,2_00088_03
2376,2_01074_03
2377,0_02243_02
2378,3_02980_04
2379,3_02277_01
2380,3_01460_04
2381,1_01117_01
2382,0_00690_02
2383,2_01988_04
2384,3_00952_04
2385,2_00448_02
2386,0_01548_01
2387,1_02212_04
2388,0_02709_02
2389,2_00920_02
2390,0_02423_02
2391,2_00025_03
2392,1_01297_03
2393,3_00530_01
2394,1_00830_03
2395,2_01684_02
2396,1_01912_03
2397,1_01116_05
2398,3_00710_03
2399,2_01941_03
2400,0_01043_03
2401,0_02591_01
2402,0_01691_01
2403,1_01695_02
2404,0_01173_02
2405,1_00220_03
2406,2_01484_01
2407,0_02872_02
2408,2_01480_02
2409,0_00995_05
2410,0_00990_01
2411,3_02606_01
2412,2_00292_01
2413,0_02557_02
2414,3_00841_01
2415,1_01269_03
2416,0_00847_01
2417,1_01986_03
2418,0_01128_04
2419,2_01541_01
2420,2_00936_01
2421,1_01290_01
2422,1_01022_02
2423,0_01878_05
2424,0_01882_03
2425,2_02936_01
2426,2_02575_03
2427,3_00030_02
2428,3_00923_01
2429,1_00287_03
2430,0_01428_04
2431,0_02223_03
2432,1_00788_01
2433,2_02583_01
2434,2_01451_01
2435,3_01930_01
2436,0_02523_01
2437,0_01265_02
2438,2_02200_01
2439,1_01775_02
2440,0_00208_04
2441,3_00061_01
2442,0_00982_03
2443,2_00488_03
2444,1_00305_05
2445,2_01174_03
2446,1_00169_01
2447,1_00556_03
2448,1_02206_03
2449,2_02494_01
2450,3_02328_03
2451,2_02323_05
2452,2_01024_03
2453,3_02197_03
2454,2_00571_05
2455,0_02260_03
2456,0_00236_02
2457,3_00801_02
2458,1_01977_01
2459,3_02367_02
2460,0_01029_02
2461,3_02088_01
2462,0_00551_03
2463,2_00763_01
2464,3_00513_02
2465,1_00802_05
2466,2_01380_02
2467,0_00912_01
2468,3_02551_01
2469,3_02667_01
2470,1_01130_02
2471,3_02884_02
2472,1_00272_01
2473,2_00240_03
2474,3_02750_01
2475,0_00373_04
2476,3_02258_03
2477,1_02130_02
2478,1_00589_01
2479,0_01762_02
2480,3_00560_01
2481,2_02678_02
2482,3_01309_01
2483,0_00490_01
2484,1_02141_03
2485,0_02927_01
2486,2_01669_02
2487,2_00958_03
2488,0_00379_01
2489,2_00607_02
2490,3_00068_01
2491,2_00408_02
2492,3_02406_02
2493,0_00244_02
2494,3_01134_04
2495,1_01225_02
2496,0_00420_04
2497,1_01679_05
2498,0_00575_03
2499,2_01783_02
2500,1_01491_01
2501,1_01708_01
2502,0_02761_03
2503,3_00955_03
2504,0_00484_01
2505,0_02912_01
2506,0_00682_03
2507,1_00188_02
2508,3_01244_03
2509,2_02163_02
2510,1_01922_03
2511,1_01907_03
2512,1_02055_01
2513,3_01657_02
2514,1_00959_03
2515,3_02317_02
2516,3_01524_02
2517,0_02100_05
2518,2_02614_02
2519,0_02508_03
2520,0_02242_03
2521,3_01900_02
2522,0_02417_02
2523,3_02415_04
2524,1_00868_03
2525,3_00831_03
2526,2_01413_02
2527,3_02808_01
2528,3_02556_01
2529,0_02372_03
2530,0_00090_01
2531,1_01677_02
2532,0_02706_02
2533,3_02492_02
2534,0_00881_02
2535,2_00049_01
2536,3_02524_02
2537,3_01044_01
2538,1_01537_02
2539,2_02638_02
2540,3_01200_01
2541,2_01979_02
2542,0_01376_05
2543,3_00665_02
2544,2_02629_02
2545,1_01110_02
2546,3_01047_02
2547,3_02869_03
2548,3_01083_02
2549,2_00288_04
2550,2_00075_02
2551,0_02630_01
2552,1_00512_03
2553,1_02163_04
2554,3_02285_02
2555,0_01616_03
2556,0_00060_01
2557,1_02030_04
2558,0_00447_04
2559,3_02372_02
2560,1_00526_04
2561,3_02968_01
2562,0_01920_01
2563,1_02007_04
2564,1_01873_02
2565,3_01419_06
2566,1_01082_07
2567,0_02860_01
2568,2_02652_02
2569,3_02535_02
2570,2_01962_04
2571,2_02050_01
2572,2_01319_05
2573,0_02377_01
2574,3_01179_01
2575,0_01921_02
2576,3_02456_06
2577,2_00285_03
2578,2_00532_02
2579,0_00755_02
2580,1_01301_02
2581,1_01452_04
2582,0_02212_02
2583,3_01338_02
2584,1_01838_03
2585,0_00642_01
2586,3_01962_01
2587,2_00865_03
2588,2_01028_03
2589,1_00089_04
2590,3_02169_01
2591,0_00576_05
2592,2_01353_04
2593,2_01012_03
2594,2_01099_02
2595,0_01689_01
2596,3_02957_02
2597,2_00071_05
2598,0_02520_02
2599,3_00388_03
2600,0_00031_04
2601,1_00084_02
2602,2_00747_04
2603,0_00135_05
2604,3_02231_04
2605,2_01385_02
2606,1_02301_02
2607,3_02037_03
2608,0_01724_02
2609,0_01730_03
2610,0_02849_01
2611,0_02303_03
2612,1_02341_05
2613,0_02935_01
2614,1_01579_01
2615,2_02433_02
2616,2_01231_01
2617,1_00221_02
2618,1_01666_04
2619,0_00906_03
2620,1_02449_02
2621,0_02897_02
2622,1_00427_01
2623,3_01038_03
2624,3_02530_01
2625,0_01169_01
2626,3_02327_05
2627,2_00792_01
2628,1_00972_01
2629,3_02475_02
2630,0_02017_02
2631,0_00933_04
2632,3_00237_02
2633,3_00213_02
2634,0_02805_03
2635,0_01472_03
2636,1_00390_05
2637,0_01682_02
2638,2_01910_01
2639,0_01985_02
2640,2_01925_01
2641,3_00416_03
2642,3_02649_01
2643,2_01334_01
2644,2_00058_02
2645,3_02917_05
2646,3_01164_01
2647,0_02710_02
2648,3_00260_01
2649,1_00254_03
2650,0_00815_01
2651,0_01289_02
2652,0_02736_01
2653,2_02535_02
2654,0_01204_01
2655,2_00881_05
2656,1_02408_03
2657,0_02521_04
2658,2_01013_01
2659,1_01926_02
2660,1_01804_04
2661,2_01845_01
2662,3_02057_02
2663,0_02635_03
2664,3_00389_06
2665,1_00008_06
2666,2_00358_03
2667,3_02527_01
2668,0_02214_04
2669,0_00434_02
2670,1_01764_01
2671,0_02903_03
2672,1_02232_07
2673,2_01231_03
2674,1_01292_01
2675,3_01075_01
2676,2_01148_01
2677,2_01917_02
2678,2_00581_03
2679,1_00340_03
2680,0_01524_03
2681,2_02891_02
2682,3_00389_02
2683,1_01019_03
2684,2_01278_02
2685,3_02558_03
2686,0_02639_01
2687,1_00429_03
2688,2_02341_03
2689,3_01986_02
2690,1_01280_01
2691,1_00349_04
2692,2_01124_01
2693,3_01316_02
2694,0_01399_02
2695,1_00384_01
2696,2_01625_01
2697,3_02924_03
2698,0_01739_01
2699,1_02438_02
2700,2_02061_01
2701,0_01440_03
2702,0_00779_01
2703,0_00778_01
2704,0_00053_02
2705,1_00731_01
2706,0_01559_03
2707,1_01566_02
2708,0_01332_01
2709,2_01261_05
2710,2_02906_03
2711,2_00838_02
2712,0_00803_02
2713,1_01725_01
2714,3_01861_01
2715,1_02000_04
2716,1_01850_04
2717,0_00492_02
2718,2_00369_03
2719,3_01173_01
2720,1_00917_03
2721,3_00767_01
2722,1_00330_03
2723,1_01133_01
2724,3_01861_02
2725,3_00291_02
2726,3_02872_03
2727,0_00261_03
2728,2_02743_03
2729,3_00650_02
2730,3_00851_02
2731,2_02744_03
2732,3_02414_03
2733,1_00438_02
2734,0_00103_01
2735,2_02138_01
2736,0_01729_01
2737,0_02157_01
2738,1_01168_02
2739,1_01043_01
2740,3_01081_03
2741,1_01265_04
2742,1_01059_04
2743,2_01293_01
2744,3_00012_01
2745,3_01458_01
2746,2_02517_01
2747,0_02800_01
2748,3_00336_03
2749,2_02889_03
2750,2_01904_02
2751,1_00296_01
2752,1_00828_03
2753,1_00876_03
2754,2_01885_02
2755,0_02671_01
2756,1_02047_01
2757,1_01104_01
2758,2_02802_01
2759,1_00008_03
2760,0_02747_05
2761,0_02857_01
2762,1_01457_05
2763,3_02775_01
2764,0_01315_01
2765,1_02377_03
2766,3_02321_04
2767,1_01936_02
2768,0_02784_02
2769,2_00291_04
2770,0_02877_03
2771,3_02198_03
2772,0_01118_02
2773,3_02370_02
2774,2_01938_03
2775,2_00107_02
2776,3_01414_02
2777,0_00941_04
2778,3_00675_03
2779,0_02054_02
2780,3_00949_02
2781,2_01410_03
2782,0_01537_03
2783,0_02155_04
2784,2_00646_02
2785,2_00722_03
2786,2_02078_04
2787,2_00344_02
2788,3_02289_03
2789,1_02411_01
2790,2_00107_01
2791,3_01090_02
2792,1_01840_02
2793,3_02198_02
2794,2_02526_02
2795,1_01293_03
2796,0_02579_02
2797,2_02375_05
2798,2_01104_02
2799,0_01316_02
2800,2_02885_01
2801,0_00150_03
2802,2_01950_01
2803,2_01329_01
2804,0_02944_04
2805,1_01470_03
2806,3_02191_02
2807,2_00234_02
2808,3_01330_04
2809,3_01650_02
2810,0_02038_03
2811,3_01387_01
2812,2_00956_02
2813,3_00788_02
2814,0_00322_05
2815,3_02736_01
2816,1_02099_03
2817,0_01791_06
2818,0_00705_03
2819,1_01910_02
2820,3_01505_01
2821,3_02495_04
2822,0_02420_06
2823,3_02892_03
2824,2_01161_02
2825,0_00564_01
2826,0_01155_01
2827,0_00651_01
2828,1_01180_03
2829,3_01618_03
2830,0_01264_03
2831,3_02459_01
2832,2_02031_01
2833,2_01073_03
2834,1_02098_02
2835,3_01468_02
2836,2_00717_01
2837,2_02775_03
2838,1_01626_04
2839,3_00093_02
2840,0_00704_04
2841,0_02628_01
2842,2_01030_01
2843,2_00149_02
2844,2_01820_03
2845,3_01523_06
2846,2_00654_03
2847,3_00630_03
2848,3_01115_01
2849,2_01775_02
2850,0_01469_01
2851,2_01035_03
2852,3_01216_02
2853,0_00683_03
2854,3_00733_01
2855,2_02773_03
2856,3_00885_03
2857,3_01243_01
2858,2_02086_01
2859,0_01601_03
2860,1_02326_02
2861,0_02986_01
2862,0_01482_01
2863,1_00766_01
2864,0_01785_03
2865,1_00949_02
2866,1_00657_03
2867,1_02307_03
2868,0_01847_05
2869,1_00861_03
2870,3_00071_01
2871,3_01695_03
2872,3_02295_02
2873,0_00894_02
2874,1_00524_01
2875,2_02825_04
2876,1_01470_01
2877,3_01875_04
2878,2_00673_04
2879,3_00666_01
2880,1_01768_02
2881,1_01736_02
